GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
8600000US91105,91105,ZCTA5 91105,11907,811,7828,560,759,276,21,30,2114,675,0,19,754,300,431,177,65,64,366,148
8600000US91106,91106,ZCTA5 91106,25479,912,13959,875,1531,337,91,58,5739,705,50,49,2898,593,1211,344,211,145,1000,298
8600000US91107,91107,ZCTA5 91107,32199,1090,18274,986,1723,379,112,72,7885,703,20,19,2769,598,1416,322,289,157,1127,279
8600000US91108,91108,ZCTA5 91108,13769,236,5278,601,174,176,0,19,7180,633,41,47,735,551,361,164,15,23,346,164
8600000US91201,91201,ZCTA5 91201,23466,749,17996,917,477,282,98,125,2143,469,35,63,2104,655,613,286,206,141,407,216
8600000US91202,91202,ZCTA5 91202,23182,903,17331,892,434,208,18,20,3423,516,0,23,1116,441,860,287,165,90,695,274
8600000US91203,91203,ZCTA5 91203,14393,580,10047,596,225,132,0,19,2675,395,9,15,1053,348,384,191,68,61,316,165
8600000US91204,91204,ZCTA5 91204,18318,887,11813,944,643,281,25,22,2916,477,0,19,2433,563,488,231,125,92,363,216
8600000US91205,91205,ZCTA5 91205,37514,1140,27975,1256,748,259,103,84,4755,555,68,64,2817,658,1048,276,228,135,820,248
8600000US91206,91206,ZCTA5 91206,34938,1096,25605,1087,532,235,78,79,6392,744,43,56,989,295,1299,290,227,133,1072,279
8600000US91207,91207,ZCTA5 91207,10288,621,8653,634,49,60,42,70,907,245,0,19,97,94,540,265,122,117,418,216
8600000US91208,91208,ZCTA5 91208,17128,830,12927,927,79,78,115,133,2796,643,0,19,359,190,852,367,192,170,660,355
8600000US91210,91210,ZCTA5 91210,835,329,665,340,9,13,0,12,153,97,0,12,0,12,8,14,0,12,8,14
8600000US91214,91214,ZCTA5 91214,30991,1220,19632,849,66,48,25,30,8931,872,16,26,844,303,1477,428,373,194,1104,366
8600000US91301,91301,ZCTA5 91301,26028,555,21566,843,747,395,0,23,2140,308,29,47,772,582,774,277,158,130,616,248
8600000US91302,91302,ZCTA5 91302,26500,758,22180,883,168,92,97,87,2501,462,8,13,245,125,1301,407,142,134,1159,367
8600000US91303,91303,ZCTA5 91303,30380,1108,16876,1287,1075,379,111,94,3367,514,76,105,8185,1287,690,201,189,96,501,174
8600000US91304,91304,ZCTA5 91304,53627,1493,26824,1385,2567,469,116,110,8135,752,58,48,13965,1528,1962,357,598,210,1364,314
8600000US91306,91306,ZCTA5 91306,49551,1618,21182,1216,1807,472,161,110,8471,950,105,97,15515,1685,2310,572,959,373,1351,388
8600000US91307,91307,ZCTA5 91307,27233,1002,19238,1004,881,356,327,207,4326,549,3,5,1074,295,1384,398,247,203,1137,385
8600000US91311,91311,ZCTA5 91311,40064,1053,25446,1062,1703,470,154,89,6468,591,39,36,4380,878,1874,392,586,208,1288,337
8600000US91316,91316,ZCTA5 91316,30888,1214,25520,1057,1075,541,18,15,2521,626,0,26,287,157,1467,425,81,89,1386,388
8600000US91320,91320,ZCTA5 91320,45852,1154,36559,1262,480,234,118,92,5442,575,40,44,1487,542,1726,353,257,160,1469,325
8600000US91321,91321,ZCTA5 91321,34510,960,24689,1269,1355,365,325,140,2702,424,23,32,3679,910,1737,479,299,153,1438,458
8600000US91324,91324,ZCTA5 91324,30101,1183,16739,1017,1934,471,66,45,5059,698,39,59,5200,955,1064,334,338,163,726,251
8600000US91325,91325,ZCTA5 91325,34240,1124,19577,1207,2488,540,72,64,5929,754,83,55,4586,778,1505,450,734,360,771,255
8600000US91326,91326,ZCTA5 91326,36804,963,19948,888,1106,375,228,162,11939,921,139,202,1635,425,1809,435,473,234,1336,355
8600000US91330,91330,ZCTA5 91330,3306,277,1320,159,471,109,4,9,621,114,19,20,632,181,239,83,79,50,160,73
8600000US91331,91331,ZCTA5 91331,105696,2258,61617,2597,3247,457,583,269,5502,493,62,58,32882,2238,1803,399,1118,283,685,221
8600000US91335,91335,ZCTA5 91335,79687,1689,51185,1809,3466,736,593,371,9077,932,68,57,12537,1368,2761,562,897,358,1864,409
8600000US91340,91340,ZCTA5 91340,35771,1333,20606,1777,900,255,206,185,371,222,56,60,12975,1440,657,354,226,97,431,342
8600000US91342,91342,ZCTA5 91342,96177,2119,70540,2373,3912,682,865,383,5016,592,53,52,13250,1474,2541,470,810,259,1731,373
8600000US91343,91343,ZCTA5 91343,65964,1403,29184,1694,2380,476,114,60,9559,750,207,186,22554,1621,1966,456,475,202,1491,418
8600000US91344,91344,ZCTA5 91344,53453,1500,31071,1284,2213,619,331,243,8822,835,97,79,7961,1078,2958,615,739,357,2219,504
8600000US91345,91345,ZCTA5 91345,19022,955,10048,1118,378,150,95,74,2011,330,0,19,5937,1181,553,288,267,236,286,140
8600000US91350,91350,ZCTA5 91350,37149,994,27768,1127,1200,370,194,107,3874,527,6,10,2028,498,2079,411,368,142,1711,385
8600000US91351,91351,ZCTA5 91351,32661,1320,22784,1284,1217,356,502,437,2804,425,2,4,3583,663,1769,428,330,199,1439,405
8600000US91352,91352,ZCTA5 91352,47934,1530,35228,1378,619,228,310,179,2938,405,19,22,7597,851,1223,354,384,138,839,312
8600000US91354,91354,ZCTA5 91354,31027,997,21263,923,1592,438,144,122,5412,571,82,81,755,289,1779,374,109,81,1670,385
8600000US91355,91355,ZCTA5 91355,31645,975,22769,1039,936,336,25,25,3918,625,30,30,1949,462,2018,479,275,158,1743,454
8600000US91356,91356,ZCTA5 91356,30346,1145,23295,1204,1228,351,36,46,2132,458,0,26,2162,557,1493,428,178,98,1315,415
8600000US91360,91360,ZCTA5 91360,43389,929,35107,1066,385,213,214,108,3474,634,55,77,2010,718,2144,451,362,177,1782,413
8600000US91361,91361,ZCTA5 91361,20826,632,18026,671,313,188,85,73,1102,174,0,23,503,204,797,215,219,122,578,208
8600000US91362,91362,ZCTA5 91362,36071,940,29804,990,504,237,144,134,3406,367,60,53,751,339,1402,299,163,180,1239,277
8600000US91364,91364,ZCTA5 91364,27031,1011,21192,1068,1603,586,176,120,2020,440,0,23,1131,432,909,307,79,64,830,289
8600000US91367,91367,ZCTA5 91367,43370,1233,30952,1128,1792,496,69,64,6342,816,50,43,1855,815,2310,510,386,231,1924,452
8600000US91371,91371,ZCTA5 91371,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US91377,91377,ZCTA5 91377,14440,806,11085,792,159,128,0,19,2038,376,79,105,152,126,927,425,38,46,889,416
8600000US91381,91381,ZCTA5 91381,20530,689,13593,717,653,340,14,23,4572,516,0,23,429,256,1269,407,148,111,1121,384
8600000US91384,91384,ZCTA5 91384,29283,768,20503,838,1660,323,264,75,2037,247,127,64,2645,500,2047,395,229,101,1818,371
8600000US91387,91387,ZCTA5 91387,43319,1309,27520,1207,3009,620,571,439,5183,610,38,33,2927,621,4071,853,715,261,3356,844
8600000US91390,91390,ZCTA5 91390,19521,984,15547,944,372,165,163,146,1314,333,39,47,809,229,1277,397,305,154,972,349
8600000US91401,91401,ZCTA5 91401,40995,1429,24901,1134,1936,453,137,100,2329,439,2,4,10410,1319,1280,347,277,141,1003,307
8600000US91402,91402,ZCTA5 91402,71317,1714,29580,1689,2171,350,370,250,10965,889,50,45,26996,1743,1185,271,546,204,639,219
8600000US91403,91403,ZCTA5 91403,24677,864,20162,839,1489,559,125,131,1570,280,17,28,268,113,1046,243,56,51,990,239
8600000US91405,91405,ZCTA5 91405,54770,1643,20755,1540,2368,491,146,111,3965,615,38,37,26307,1845,1191,237,333,130,858,210
8600000US91406,91406,ZCTA5 91406,56200,1661,24008,1398,2514,489,209,111,5311,679,17,25,22527,1594,1614,325,349,144,1265,306
8600000US91411,91411,ZCTA5 91411,25210,1056,17644,926,1241,350,15,25,1992,460,25,39,3725,839,568,148,47,40,521,146
8600000US91423,91423,ZCTA5 91423,33641,957,26986,788,1862,488,30,21,2348,475,78,106,479,183,1858,483,123,89,1735,491
8600000US91436,91436,ZCTA5 91436,14794,792,13091,756,164,90,24,29,1119,332,18,27,139,148,239,190,89,134,150,140
8600000US91501,91501,ZCTA5 91501,20892,979,15567,1085,804,409,142,121,1874,499,0,23,1415,523,1090,363,95,68,995,352
8600000US91502,91502,ZCTA5 91502,11645,918,8019,812,436,262,28,34,1246,284,0,19,1570,399,346,260,24,29,322,255
8600000US91504,91504,ZCTA5 91504,26558,965,17344,954,683,321,73,78,4576,820,11,20,2994,680,877,290,334,200,543,214
8600000US91505,91505,ZCTA5 91505,30997,834,21826,1018,891,341,146,122,3235,457,0,26,2919,661,1980,413,407,193,1573,381
8600000US91506,91506,ZCTA5 91506,18245,643,13846,786,245,142,124,108,1843,332,23,27,1145,375,1019,309,253,143,766,301
8600000US91601,91601,ZCTA5 91601,38379,1463,26296,1329,2853,514,178,136,2625,523,93,78,4644,914,1690,337,263,144,1427,339
8600000US91602,91602,ZCTA5 91602,18944,863,13746,730,1387,488,99,98,1535,362,63,86,943,341,1171,321,123,96,1048,314
8600000US91604,91604,ZCTA5 91604,30642,1069,24921,1068,1570,549,87,80,2246,440,73,74,434,215,1311,334,113,77,1198,322
8600000US91605,91605,ZCTA5 91605,52386,1551,31981,1730,2283,673,390,271,4143,524,57,92,12408,1163,1124,354,239,150,885,311
8600000US91606,91606,ZCTA5 91606,44352,1513,28866,1569,1921,418,136,107,2544,372,197,170,9703,1188,985,224,350,117,635,190
8600000US91607,91607,ZCTA5 91607,31383,1136,24888,1313,2216,678,170,157,1774,361,12,16,692,259,1631,455,214,213,1417,398
8600000US91608,91608,ZCTA5 91608,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US91701,91701,ZCTA5 91701,39628,1101,28956,1388,1780,496,167,110,3514,401,8,13,3104,637,2099,556,625,261,1474,483
8600000US91702,91702,ZCTA5 91702,61739,888,27370,1270,1577,336,735,365,6620,646,105,85,22757,1425,2575,421,1410,337,1165,240
8600000US91706,91706,ZCTA5 91706,77819,155,27345,2002,1678,564,1435,579,14400,1084,557,396,30791,1966,1613,325,1111,277,502,247
8600000US91708,91708,ZCTA5 91708,3154,460,1167,292,314,73,49,28,649,224,0,12,513,237,462,134,135,55,327,112
8600000US91709,91709,ZCTA5 91709,78025,62,36516,1979,3613,713,329,156,26133,1234,153,190,7529,1652,3752,702,1110,438,2642,539
8600000US91710,91710,ZCTA5 91710,88862,1062,46564,1955,4840,616,365,143,10503,794,436,321,19625,1505,6529,760,2098,425,4431,617
8600000US91711,91711,ZCTA5 91711,36933,450,23947,947,1990,623,327,180,5059,500,19,19,3440,798,2151,481,267,121,1884,451
8600000US91722,91722,ZCTA5 91722,36557,1358,16867,1267,926,363,282,212,4317,504,39,59,11799,1411,2327,707,1207,630,1120,362
8600000US91723,91723,ZCTA5 91723,20193,1001,9652,900,918,396,312,186,2417,691,0,23,5703,967,1191,339,460,199,731,323
8600000US91724,91724,ZCTA5 91724,25755,1147,14126,1127,810,344,111,88,3858,769,10,15,5351,900,1489,384,731,313,758,247
8600000US91730,91730,ZCTA5 91730,70545,1743,40515,2154,9562,1231,625,341,8639,1283,431,318,7234,944,3539,628,1297,492,2242,459
8600000US91731,91731,ZCTA5 91731,30063,1378,13349,1436,110,69,27,35,8287,730,319,314,7455,1411,516,186,256,144,260,112
8600000US91732,91732,ZCTA5 91732,63557,1590,29764,1659,371,144,459,331,18821,1136,175,105,13212,1544,755,271,312,191,443,197
8600000US91733,91733,ZCTA5 91733,44989,1360,23538,1414,78,51,316,167,9792,899,123,98,10228,1235,914,336,439,174,475,273
8600000US91737,91737,ZCTA5 91737,25759,951,17692,939,1554,528,58,69,3333,537,39,41,1790,560,1293,340,294,151,999,295
8600000US91739,91739,ZCTA5 91739,39069,1216,21998,1770,3393,687,432,468,7545,833,0,26,3878,1276,1823,524,585,308,1238,390
8600000US91740,91740,ZCTA5 91740,26067,889,17085,972,866,373,159,103,2664,384,50,44,3758,816,1485,443,270,143,1215,432
8600000US91741,91741,ZCTA5 91741,26610,899,19711,812,314,112,96,78,3066,529,31,30,1602,555,1790,563,755,462,1035,320
8600000US91744,91744,ZCTA5 91744,86982,1791,32019,2319,1401,378,632,247,9143,918,134,108,41865,2483,1788,458,1017,372,771,250
8600000US91745,91745,ZCTA5 91745,54166,1278,20565,1089,603,196,168,102,21279,1050,141,101,9908,1268,1502,379,737,246,765,266
8600000US91746,91746,ZCTA5 91746,30640,1402,11513,1196,328,120,139,103,3155,530,33,43,14620,1538,852,259,647,231,205,101
8600000US91748,91748,ZCTA5 91748,47114,1333,11338,1136,541,199,201,144,29066,1135,210,162,4606,707,1152,281,322,148,830,229
8600000US91750,91750,ZCTA5 91750,34017,290,25548,917,1427,462,256,114,2527,460,36,53,2378,521,1845,433,648,280,1197,378
8600000US91752,91752,ZCTA5 91752,30716,1471,17453,1300,2034,549,79,67,1787,467,16,26,7976,1163,1371,580,424,234,947,484
8600000US91754,91754,ZCTA5 91754,33114,837,4965,738,147,103,118,77,20306,837,206,193,6297,844,1075,324,270,120,805,303
8600000US91755,91755,ZCTA5 91755,27942,839,2903,470,162,138,149,110,20634,921,201,167,3355,853,538,181,229,97,309,154
8600000US91759,91759,ZCTA5 91759,426,112,414,110,5,8,7,9,0,12,0,12,0,12,0,12,0,12,0,12
8600000US91761,91761,ZCTA5 91761,60560,1435,30422,1829,3499,652,472,257,4205,668,216,216,18803,1840,2943,621,1165,509,1778,419
8600000US91762,91762,ZCTA5 91762,59433,1668,28478,1952,3583,644,606,307,2732,456,138,129,21509,2031,2387,544,1087,360,1300,428
8600000US91763,91763,ZCTA5 91763,38211,220,17479,1358,1110,289,173,149,3850,584,204,139,14111,1376,1284,358,421,166,863,317
8600000US91764,91764,ZCTA5 91764,53750,1443,23356,1367,3172,553,466,296,3390,669,235,362,20680,1566,2451,509,1115,387,1336,340
8600000US91765,91765,ZCTA5 91765,47398,528,13753,1039,2236,503,228,141,25525,854,450,436,3420,863,1786,419,455,238,1331,372
8600000US91766,91766,ZCTA5 91766,72787,1446,42558,2139,3029,544,1358,495,8313,750,134,176,14388,1689,3007,525,935,368,2072,415
8600000US91767,91767,ZCTA5 91767,49492,1268,27929,1575,4271,528,863,393,4023,567,151,248,10459,1494,1796,383,892,302,904,252
8600000US91768,91768,ZCTA5 91768,36122,1236,17210,1290,2386,387,622,307,2774,594,45,55,11460,1171,1625,448,867,374,758,231
8600000US91770,91770,ZCTA5 91770,63981,933,10581,1146,140,81,295,193,38611,1213,42,57,13352,1503,960,266,440,189,520,184
8600000US91773,91773,ZCTA5 91773,34555,272,23132,1047,907,476,292,268,5577,646,151,208,2885,657,1611,421,814,317,797,275
8600000US91775,91775,ZCTA5 91775,25156,779,7949,610,302,171,166,122,12882,789,7,12,3099,530,751,201,167,83,584,189
8600000US91776,91776,ZCTA5 91776,38322,702,6335,810,180,96,72,51,24678,877,115,138,6385,930,557,197,141,115,416,167
8600000US91780,91780,ZCTA5 91780,35184,761,7959,704,312,230,125,81,21025,926,125,143,4853,887,785,210,248,114,537,189
8600000US91784,91784,ZCTA5 91784,25908,745,19165,727,814,286,110,77,3359,447,0,23,1282,331,1178,298,280,148,898,299
8600000US91786,91786,ZCTA5 91786,53339,688,31614,1344,3360,593,232,120,3860,539,108,99,11322,1407,2843,586,805,257,2038,486
8600000US91789,91789,ZCTA5 91789,44115,592,10936,862,1164,307,210,103,26866,857,113,107,3255,817,1571,327,469,181,1102,302
8600000US91790,91790,ZCTA5 91790,45958,1187,18140,1247,1230,284,213,122,10464,707,51,55,13994,1436,1866,418,809,303,1057,294
8600000US91791,91791,ZCTA5 91791,33953,1142,13460,996,1623,417,205,131,9089,686,41,48,7781,1055,1754,348,901,255,853,260
8600000US91792,91792,ZCTA5 91792,29787,1046,7267,904,1901,389,185,193,12351,687,50,51,6920,1017,1113,319,424,212,689,225
8600000US91801,91801,ZCTA5 91801,54928,983,11684,1127,1227,429,282,165,28353,1183,175,229,11764,1343,1443,317,432,212,1011,248
8600000US91803,91803,ZCTA5 91803,30137,983,7365,793,288,122,116,87,14618,898,74,68,6890,934,786,249,256,154,530,198
8600000US91901,91901,ZCTA5 91901,18238,997,16193,974,243,134,480,237,339,183,16,24,261,258,706,288,196,137,510,245
8600000US91902,91902,ZCTA5 91902,19762,1376,14306,1452,625,336,55,42,2297,523,141,148,996,333,1342,420,179,165,1163,391
8600000US91905,91905,ZCTA5 91905,1528,486,1284,471,108,105,104,59,3,5,0,12,2,3,27,33,0,12,27,33
8600000US91906,91906,ZCTA5 91906,3426,564,2883,567,59,69,260,85,35,38,0,12,16,20,173,105,2,6,171,105
8600000US91910,91910,ZCTA5 91910,76250,1826,56110,1825,3114,490,250,131,7386,836,403,206,5218,714,3769,723,1242,513,2527,547
8600000US91911,91911,ZCTA5 91911,84025,2653,62630,2695,2972,769,208,92,6025,981,440,262,8768,1488,2982,554,1163,382,1819,439
8600000US91913,91913,ZCTA5 91913,49346,2424,24920,2559,3039,1104,455,586,15247,1527,291,276,2657,840,2737,686,484,339,2253,546
8600000US91914,91914,ZCTA5 91914,17186,958,10133,1105,1131,434,6,8,3988,710,50,87,445,272,1433,552,139,120,1294,535
8600000US91915,91915,ZCTA5 91915,32073,1554,18205,1606,2281,663,242,188,6844,1237,134,152,1541,831,2826,773,658,384,2168,586
8600000US91916,91916,ZCTA5 91916,1752,244,1645,249,9,13,50,56,0,12,0,12,9,19,39,43,0,12,39,43
8600000US91917,91917,ZCTA5 91917,1125,461,845,395,48,64,0,12,4,8,133,204,86,92,9,14,9,14,0,12
8600000US91931,91931,ZCTA5 91931,370,251,370,251,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US91932,91932,ZCTA5 91932,26713,221,18946,966,1007,311,317,216,2214,489,195,277,1545,416,2489,669,473,210,2016,537
8600000US91934,91934,ZCTA5 91934,298,182,210,162,0,12,26,39,62,98,0,12,0,12,0,12,0,12,0,12
8600000US91935,91935,ZCTA5 91935,8547,947,7449,845,145,105,86,111,238,177,6,9,510,401,113,74,12,19,101,70
8600000US91941,91941,ZCTA5 91941,32944,1107,24974,1091,2464,538,141,115,1291,254,166,136,1665,504,2243,564,243,163,2000,544
8600000US91942,91942,ZCTA5 91942,40239,789,29861,1291,2211,629,417,226,2505,613,138,161,2266,784,2841,512,400,257,2441,449
8600000US91945,91945,ZCTA5 91945,26983,238,17444,815,3674,491,146,92,1668,306,122,78,2205,643,1724,451,430,211,1294,417
8600000US91948,91948,ZCTA5 91948,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US91950,91950,ZCTA5 91950,62386,343,38778,1181,3184,525,343,145,11823,764,339,183,6007,876,1912,378,678,230,1234,287
8600000US91962,91962,ZCTA5 91962,2530,548,2313,584,27,28,14,24,24,34,0,12,84,88,68,78,24,33,44,50
8600000US91963,91963,ZCTA5 91963,957,358,937,350,20,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US91977,91977,ZCTA5 91977,61377,1853,38193,1841,7278,648,244,129,5489,748,1006,449,5652,935,3515,556,707,255,2808,499
8600000US91978,91978,ZCTA5 91978,9829,761,7004,603,1093,371,48,40,615,226,32,47,344,220,693,271,64,55,629,291
8600000US91980,91980,ZCTA5 91980,623,860,540,854,0,12,0,12,0,12,0,12,83,130,0,12,0,12,0,12
8600000US92003,92003,ZCTA5 92003,5161,780,3930,789,125,105,9,17,308,203,0,17,358,228,431,250,107,129,324,232
8600000US92004,92004,ZCTA5 92004,2315,598,1994,507,122,197,0,12,0,12,0,12,60,95,139,148,78,126,61,76
8600000US92007,92007,ZCTA5 92007,11301,643,10235,677,27,31,0,19,272,120,0,19,403,356,364,167,59,92,305,185
8600000US92008,92008,ZCTA5 92008,27537,1273,24206,1332,132,83,76,72,1293,400,54,58,743,413,1033,329,183,126,850,303
8600000US92009,92009,ZCTA5 92009,44632,1056,37270,1242,589,341,49,48,3773,512,115,98,649,378,2187,504,133,162,2054,507
8600000US92010,92010,ZCTA5 92010,15694,1008,12854,1061,149,99,52,60,1557,432,0,19,177,105,905,409,56,65,849,393
8600000US92011,92011,ZCTA5 92011,24895,1055,21117,1062,248,216,15,26,2014,429,76,93,516,374,909,299,56,65,853,293
8600000US92014,92014,ZCTA5 92014,14048,538,12345,462,66,60,0,19,1025,297,11,21,117,84,484,233,17,28,467,233
8600000US92019,92019,ZCTA5 92019,43116,1630,35185,1485,1382,452,355,130,1226,388,75,83,1895,503,2998,754,805,433,2193,686
8600000US92020,92020,ZCTA5 92020,58862,1464,44181,1798,3217,586,220,112,2133,544,349,182,5029,843,3733,581,624,248,3109,491
8600000US92021,92021,ZCTA5 92021,71127,2156,52689,1986,3851,989,474,306,2017,506,627,456,7023,1169,4446,1105,549,215,3897,1077
8600000US92024,92024,ZCTA5 92024,51309,649,45745,1031,375,175,171,106,2313,397,59,62,1080,523,1566,338,87,101,1479,305
8600000US92025,92025,ZCTA5 92025,53470,1328,41516,1682,1273,416,532,239,2463,611,128,95,5611,936,1947,467,339,171,1608,450
8600000US92026,92026,ZCTA5 92026,48757,1494,36534,1675,1149,380,241,166,4409,625,114,96,3981,902,2329,580,427,260,1902,553
8600000US92027,92027,ZCTA5 92027,57746,1506,42599,1945,1199,388,728,400,4227,683,260,189,6103,1102,2630,501,679,252,1951,440
8600000US92028,92028,ZCTA5 92028,48015,1660,38990,1667,1108,363,111,79,1504,578,8,14,4635,986,1659,315,523,226,1136,280
8600000US92029,92029,ZCTA5 92029,18615,818,15618,916,381,119,14,21,1089,312,52,38,780,340,681,297,61,57,620,299
8600000US92036,92036,ZCTA5 92036,2201,356,1836,262,52,78,67,104,12,16,0,12,147,127,87,99,0,12,87,99
8600000US92037,92037,ZCTA5 92037,39893,1300,33003,1248,525,366,91,72,4296,541,28,27,467,194,1483,368,101,67,1382,365
8600000US92040,92040,ZCTA5 92040,44243,1665,38269,1632,650,261,940,241,1029,396,425,326,1135,437,1795,426,370,195,1425,412
8600000US92054,92054,ZCTA5 92054,43554,1684,32946,1824,1391,481,352,201,1499,415,190,162,4800,1119,2376,499,515,227,1861,474
8600000US92055,92055,ZCTA5 92055,11959,1352,8724,1081,1200,253,177,118,441,163,81,52,1197,303,139,125,29,38,110,119
8600000US92056,92056,ZCTA5 92056,54181,1477,41958,1532,2282,624,641,329,3804,632,541,248,2552,686,2403,501,581,310,1822,408
8600000US92057,92057,ZCTA5 92057,57276,1441,39596,1611,3981,735,297,172,5590,794,345,243,3931,794,3536,576,889,377,2647,450
8600000US92058,92058,ZCTA5 92058,46569,2026,33874,2161,3975,1495,334,376,2466,608,217,172,2587,691,3116,1002,614,432,2502,853
8600000US92059,92059,ZCTA5 92059,1271,264,394,185,35,31,440,119,54,80,10,11,116,51,222,85,174,77,48,28
8600000US92060,92060,ZCTA5 92060,101,57,101,57,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
8600000US92061,92061,ZCTA5 92061,2259,630,857,463,7,6,825,328,53,45,0,12,231,211,286,238,219,231,67,70
8600000US92064,92064,ZCTA5 92064,49981,105,38067,950,617,197,464,459,6536,738,18,28,1697,577,2582,494,265,147,2317,477
8600000US92065,92065,ZCTA5 92065,37826,1619,31864,1430,563,290,166,88,756,411,38,58,2344,791,2095,618,428,247,1667,507
8600000US92066,92066,ZCTA5 92066,580,227,407,111,10,15,150,208,0,12,0,12,7,10,6,9,0,12,6,9
8600000US92067,92067,ZCTA5 92067,9028,1221,8481,1135,160,251,0,17,91,147,0,17,44,62,252,162,64,105,188,147
8600000US92069,92069,ZCTA5 92069,49638,1351,34768,1512,1114,355,352,145,4803,542,350,292,5674,1175,2577,614,823,352,1754,408
8600000US92070,92070,ZCTA5 92070,919,177,450,122,0,12,290,83,66,51,0,12,50,43,63,43,37,38,26,24
8600000US92071,92071,ZCTA5 92071,57245,132,46733,998,1234,382,385,183,2828,630,157,92,2080,638,3828,568,390,168,3438,521
